id,label,probability
08e238d2-dfc5-477d-ab75-2d12e45215e0,1,0.77867013
c8ad8fbb-1003-4e53-85ff-ce82bc9495ea,1,0.71816766
f02bf5fc-0ac4-4af2-bc41-6df4f4d4f115,0,0.017277913
ead392c8-4798-4df7-a033-26baf1a50da4,0,0.008478863
57947b37-15b2-4f49-983d-60de43e8df87,0,0.4168193
3b59f056-2fe9-4ba9-8fe8-b1f62b4ab57e,0,0.12585358
5137d36f-3552-4beb-947b-2ebf9950ad91,1,0.9007727
76b3b519-060b-4bfc-b7ed-56b07341777b,0,0.43413237
89d7378b-38ba-464b-95e0-c4be3ee14b9c,1,0.88658404
f6101e68-eb07-4399-8946-0a74d1f81261,1,0.84027016
0fa35e2a-c140-4548-9e0a-3c89866d41d6,1,0.6055155
399bbddf-3314-4381-9fc9-eb98e64afa85,1,0.8491322
1f242c38-b156-44b8-83f8-dd499da7df29,1,0.8181729
9bd66fd2-5a8c-450b-ab21-90682645352c,1,0.7497181
7bbad5c1-ec6e-4f7a-982b-4fd97aef350c,1,0.5554599
50348383-c629-4e76-8890-81f5960a3e7d,0,0.323847
dba154bc-6288-41cb-a977-62adef5d7e24,1,0.7100378
b92a9282-94f6-4919-89b0-8d300ba4a627,0,0.059792265
8c089c01-c5d7-47d0-8cc8-cdb4c3064916,0,0.14117421
8628a20c-d6fb-4d0f-9aa0-67abe92f9cd2,1,0.96492344
7ca99d64-9fd9-4bc6-88b0-1dd99e5f8bf5,0,0.0050738393
2de55a8a-5493-4d02-8eca-3311926e7759,0,0.14207657
be5ca50f-c87c-44ec-9839-2bc4477aef0c,1,0.89155924
0063dc0c-d092-4326-89cd-66033e0ffdc2,0,0.38660258
803268fe-c91f-44a2-9cb6-3d25d9a5aafa,0,0.23640537
117980b7-b6bd-4da7-a631-74388496fbf3,0,0.13548854
5ecfc197-7f53-4678-a771-3f8b9572d177,1,0.82398766
e2204014-f9ab-4faa-84e0-7f420eb093ac,0,0.27477923
a3497734-bdad-497b-88de-2bdb480970bd,1,0.9253862
0d2c3f69-d5c5-4a5b-8f0e-99b11ac3fc1c,0,0.49460888
98d1d1d9-ab53-410b-94a3-84a01fa007ae,1,0.76690334
26be150e-941a-44c4-842f-9bf23dc265c9,0,0.38722545
729dca06-a7fa-4bb0-9e89-d2bdcf45a2e8,1,0.71896523
2d94de8f-f7fb-4785-bde6-f3246725969e,1,0.50368303
df9d903b-e3ab-4758-b9a2-e489c96458d8,1,0.78586525
2feac4ab-e170-4785-8bb7-caa0bfb1289f,0,0.14128429
563aab75-64e3-4294-8345-53c34471cc6e,0,0.053091142
563467b3-770b-44b9-9132-54bde7f91c79,0,0.35796428
8454be5a-bce3-442b-9af5-84afb9a420be,0,0.1010395
a5d64642-5db7-4dac-8a58-27fa99184443,0,0.013006851
66741009-29c5-4323-a890-768964d575c1,0,0.0141594745
1d7f36e7-1325-4a64-bd77-5e91d905a136,0,0.34037316
121c4a8a-1ffc-4de6-ba86-7d6645746c78,0,0.08902997
c2bcacca-a4b3-4728-a0df-ed24fbfdee22,1,0.90408266
98868391-0b6e-424a-a6b5-92d82a3e1e5f,1,0.78151774
bd4b92b5-8906-4704-9f45-b21ef6e0aa77,0,0.23164728
f52f1e41-02c5-4df0-b983-ec4ada2fe2fb,0,0.48313972
e7da02b3-115e-497e-8ff5-17eb96f409b1,1,0.7823981
6aa0a3df-e8a6-4e8c-8a68-f232257c9635,1,0.6658655
3174c5e7-b7da-4e6a-a052-33d75c4ddd56,0,0.21442872
f603a912-c54d-4e2e-a541-39d4037b6d1a,1,0.85692924
8e8198c2-3617-446c-bf4d-a7b8eecc9558,0,0.1248096
85b7caa0-8135-4b7d-8e4b-7c6ae838a7a9,0,0.4527698
8e8b86f3-8c87-449e-816c-f2c83de17574,0,0.1239436
a9816627-fe7a-4c84-bbd7-9fb6f104ec2a,0,0.0073178443
4efcd462-7770-43b9-9107-e38416beb72d,0,0.2667698
9ab9a9d4-c25f-4f6a-8728-7169813db20a,0,0.2429953
cd92952d-1a4f-4161-80cc-ac5f7511c0a8,0,0.0024515875
367fe317-f2bd-474b-bc90-5449fa91ef04,0,0.0061811362
f1c4cba2-d39c-4dc0-8d31-dda7ffbff566,1,0.8720344
49228d3a-8d0e-48b2-b6be-7cdc5e6e3374,1,0.7650652
fe294695-c882-4504-84ac-9687d80e0675,1,0.8745306
51db78e9-527c-45b2-bd1a-2fb1681374ba,1,0.89177847
f33ce229-2bd1-4df0-bcad-4525bfed78d0,1,0.51238805
65f86e40-e17c-4cc3-ab09-964618dbd99c,0,0.34427562
d64e6eaf-591b-4e4c-94f9-0380fb2fdb40,0,0.061231915
e5e77481-8aca-47e2-a209-fd072dc72b78,0,0.015395418
dadd8da3-0bfc-49b2-96c3-447837bb1a1f,0,0.06734193
e5b3abbe-c04f-4c6d-aa92-0504bb5b1f52,0,0.07989579
06974072-7057-4743-82ae-40bc589b22c2,0,0.09355918
8e3a7adc-d7f0-4499-aca9-d11aaed1579b,0,0.22608225
519c8556-493a-4515-b815-c68fef1033ac,0,0.33124772
f88a7cdc-cf21-4e21-825a-4c4e7ee7c618,0,0.10849747
77a39cc2-03ee-4f53-923e-1efbd1c285fd,0,0.051958177
b1d0912c-fc4a-4090-b97e-db14a237160d,0,0.09041502
6e5dea4a-3b68-4ddc-a623-ac9f2ab80f49,0,0.29866374
4d166e5c-a68d-4ca6-8518-697f12a67681,1,0.6883897
0d6d7f8a-e38e-4482-a417-8ccdc54f5c1c,0,0.10494597
9d6c6c8d-7b99-4abe-8123-f6aad587ba41,0,0.19620149
6db10f5c-3105-4a7e-b2f8-754264b02a10,0,0.07724097
5d75d473-2eb9-434b-99e3-c16dfc4d5309,0,0.47968683
0f65b933-5a69-4c95-a05b-dfc5ed4c920e,0,0.18351713
d9c573e6-a1a0-4489-b8d2-16e11138fe37,0,0.44086227
5b81a7a8-6126-4ea2-bf10-d9443f359118,0,0.23883091
389771a7-de38-4995-906a-179e03293a40,0,0.13676643
5e99b921-5b22-451b-b87b-726d9626becc,0,0.17662047
62d7f3ed-05fe-44f0-8052-00e23a42c9e5,0,0.061603654
624da4d9-241b-434c-b5a0-982a1734095e,1,0.7072257
fb8fe5cf-1ca2-436e-8f9b-49719e7f813f,1,0.76954275
0323a883-7355-475b-97df-203208dcb514,0,0.0024725103
6cb57aa1-d052-4b32-b927-68ce21f1f9eb,0,0.2165246
d7d13059-5909-47ff-bf79-d3936042e2c7,0,0.1075103
b89ecf90-fcc7-49ab-83d0-467b1feaee26,0,0.22876905
3c75a6ad-99d4-4e05-973f-93e29175e97c,0,0.01979849
cd3c3dd9-6cb2-4a0c-8a09-4fe1d4bc59ed,0,0.0027239735
280dd7e7-0493-4cb2-97c6-c2b9b08ed087,0,0.3336575
ae5fe027-6b1c-4967-8dbd-9d0ceae8efd3,0,0.07249425
5b28cf93-6ead-403f-9794-21ff65a5ff0b,0,0.12099407
35d53c2b-0255-4b92-ac87-e98292196191,0,0.022474524
562517c0-ca2f-4748-a37f-3d4e393ebbd5,0,0.39167163
fc30d65b-7c4a-45d9-8aad-20c0cd5e9c9d,1,0.5704229
d6d6f876-9030-4228-9141-0a0c5122dfad,0,0.49058688
c2669a9f-6b93-4711-b0d7-ed51ba14013a,0,0.30420464
a325775d-9e83-44aa-b282-c32fc8c6f8b5,0,0.070191644
92873717-3179-402b-ac34-da85b81580a5,1,0.8887447
2693b702-0dc7-4400-a1e8-bb19da39c426,0,0.09543905
8c3a2d39-7150-4289-8bab-b0760f130d9e,0,0.042891428
89ada2fd-3a25-4c0e-b87d-e57ffd426c1e,0,0.4379552
e7983e67-e634-4950-a7b1-e9a682add791,1,0.8610134
3f27ccf0-3cff-493d-b42d-da041cd7dc0e,1,0.6333347
204f4673-823d-470f-8380-356d67ff6716,0,0.15056872
981aa321-ec63-466a-a211-6d28e71c4ac6,1,0.50640297
7a09f663-0ce6-4caf-a4b2-b9596656a959,0,0.20000395
6d161108-c96c-4cc4-9e60-00573305c5e9,0,0.01453086
bc9e4828-f708-4226-b73e-0c7c53c7545d,0,0.15886627
a34a89ad-a183-4c20-927f-e73feb32d0d4,0,0.031185085
17b4baee-89c3-46af-a273-9163d99933f0,0,0.1621397
8b592a00-36bd-4209-8841-a2d896afad6b,0,0.028516127
85a08193-65d1-4aaf-ba5c-e3d0f632b66b,1,0.871683
ad8853ed-a067-4ff2-99fb-3f7cdcaf4143,0,0.38820764
9195f678-f1d4-431d-94e3-68f28d5d4f43,0,0.023720134
e4bc4831-9304-4ff3-a76a-abd34a232da8,0,0.32202494
f8dd6f5c-9a7a-4022-8c0c-e3ea48bc5b7f,0,0.20017381
df903f15-f6ed-4d8d-9661-c08bf66f9c80,0,0.057594445
33ba6813-c6bc-4649-8671-3204a3959029,0,0.005734062
cc6ac07c-dc0d-44e2-b9b5-d755c99ae1ba,0,0.14483872
858d9396-0e1c-450e-bf24-c3c209cfc6d2,0,0.016291494
0336f007-a9c8-424d-9d45-2b3b92e013e0,0,0.22914991
24cdc0b9-c4b8-468b-8c26-45c6dc0b243e,0,0.038283832
a5607dde-8ab5-4355-8b2d-0a5928b1c72b,0,0.047643695
6449eda2-13e0-4f28-bc17-67826885bf07,0,0.0025874218
2dbb106f-1c1b-4a3b-a627-388470654607,0,0.14156218
95e9bd98-cc09-4786-92a4-8aa5dc50b5ea,0,0.16348736
58ea7715-9771-44e9-b0c0-4e8d3870e2aa,1,0.66842175
557eb139-02d2-44b3-978a-bb1a911d5668,0,0.14678635
df0db993-3310-4945-b6fe-115de24dd3db,0,0.21982841
748c6c40-d389-422c-a088-dd1e5acb26a9,1,0.6394513
6828b6aa-b0c7-49b4-b65b-56aab66e66a1,0,0.010715951
8b791467-5c4f-4688-87e2-413b47a8f3a8,0,0.012746755
e91adaed-42b4-4bce-a9fa-39aa0689f0b1,0,0.0020734782
e37de6e6-a558-41d8-8999-a3d1c87eeab6,0,0.05547996
1686d07c-d20a-4f4a-8de4-3cb2860ebe35,0,0.010287423
47ae85f5-0c9b-4c1e-91ca-c6806ad267af,1,0.61585605
cbaa9a84-9c6d-4451-88e5-d2100d88d620,1,0.65583694
19c2929f-2532-4db2-903f-a958e03c6187,0,0.12804894
d589c86f-d299-43b3-9822-836e4e955c80,0,0.0033270146
3da66efe-c500-444d-a417-be63d9fcc9c3,0,0.3630347
75d1e042-1b50-455a-8920-5ce5c839d918,0,0.1417477
2ed887d4-db80-479f-9d01-02cff1bfd6bb,0,0.09863189
18f82ee8-d94b-4622-b907-ca759f2f8844,1,0.5900337
85bb5490-e3ed-4139-81f6-13245eafc892,0,0.4090935
80d3dd36-5794-43b4-b287-d632ecc9a075,0,0.096716546
9cf1704d-ee53-4db7-a974-0d3c2f66c6e1,0,0.017483335
1a0966c6-8bfa-4ee9-acda-e8396829b774,0,0.27498746
afb8876d-e6e5-46e2-aac0-7270ee1d4237,1,0.5901141
5a92a2ae-eb41-4f23-97c7-431c2db793d2,0,0.0089132795
0403ea23-6155-438a-a5f4-d6cafc473ea2,0,0.026145715
891e5810-adce-4758-bc3f-57e56b8a9d9f,0,0.02172934
809bd24b-38b9-45e3-9c3b-bbc1429662a9,1,0.65199035
b4ea5847-cea3-42c6-bad9-d913c6453b28,1,0.5480233
9e0bdaf4-78e9-4dd8-91a6-ea92d8a64735,1,0.92937464
ce5c1567-343a-42d8-ae7c-c46de38e7b6e,0,0.3173632
155da5b5-d2ec-4d9d-9900-955e00f2ef36,1,0.7455464
c48b1b4e-1017-461a-a3c3-df31a3e25728,1,0.61691767
b8a15ace-e0db-4c76-a814-387d2700500e,0,0.3019624
92d14a9e-4932-4a00-8aa7-01657bdcf0b3,0,0.008441184
79ea6d9d-0404-4ce2-aecc-75d2a2b46609,0,0.2679503
395b8f46-a9ad-4e5c-b74d-143470781e78,0,0.13677864
06698afc-ffaf-4ba5-ac48-148966acb0d3,0,0.43345246
4da30ae2-9c86-4e29-9cec-c848a5f7006c,1,0.92915463
a561d534-1dfb-429f-a785-21c3e2899930,1,0.5154527
1fcfdde3-cc47-4686-a8f4-843ddb7c288a,0,0.07441607
d8340253-5bad-47d9-9be0-8b3c48e643ec,0,0.32201356
f6c159b7-d751-4560-bc64-3d0ed18515f5,0,0.075697765
647205e8-138a-4ee6-a323-66e3718a41a5,1,0.72542685
6d1b6d05-2928-4905-b5f9-0a5d33a6e2f7,1,0.6729971
1784003d-14e7-4428-a7eb-996627283eb7,0,0.43379557
570ea64e-e183-4016-ac01-da6e61c0a90e,0,0.043516964
d5cc5530-aebf-427f-92ed-7a938f0dd8b6,0,0.38852617
8b42aa07-204f-46e0-bf18-32021c3517ed,0,0.49455738
a25c3e93-3a8d-4188-bb52-399206863be3,0,0.045535132
9136cac4-2ecf-4aae-8bf8-14e56f6c9c25,1,0.7102438
cb743794-d60d-4c71-89b7-267e2c8655b2,1,0.7063913
72bd4e8e-a708-4353-ba81-9129e004c935,1,0.730431
63fcf336-efce-464e-a944-6435db231b35,1,0.88587075
7a1ca9b9-e48b-4265-aa00-dc40c02724fb,1,0.8514987
96cce007-59f7-4d3a-a534-f6d06082c837,1,0.6040088
d085efbe-eed2-4ffc-80ed-5cfde46b5e4c,0,0.060558304
21f2ea29-78e3-46f3-abc2-eda2c5bcd49f,0,0.023901207
1d8c1914-c507-4645-9d10-f7205222086c,0,0.095542625
7ea40c96-c0e0-47ce-b667-6545957020c0,0,0.029106278
2b54600f-4efd-4655-8cee-17e352971e89,0,0.054085672
0dbf3a53-3c6a-4e41-ad0f-474b0978a51e,0,0.25079226
90b77981-e296-45b8-a7ba-ee29cda8297a,0,0.06387925
e446e3bc-09c7-4da6-addf-fd4b2d384ebc,0,0.20363143
6a0d494e-3ef6-4d61-9244-506636099693,0,0.43839887
18d7aa69-5e34-4f40-a150-e8e6da06221f,0,0.0032817614
b50eb6e6-797b-4fe7-b122-4637ebe320dc,0,0.20827486
ae486f5b-c214-4f1b-a820-4bf4d3c04345,0,0.3988769
58fcd1b1-94b6-4dc0-bfd8-83972e7dfd2e,0,0.4884555
6a73bb79-0d2a-4a2d-94b4-0cb15d846a95,0,0.024524342
f57cb820-fb2a-4058-b009-d68fd01cc7be,0,0.3653725
a68fa36e-6dc2-420a-a599-464f37e73a08,1,0.5994766
8cee8a79-2a3b-4ab3-8bd0-ddd720b20817,1,0.55232006
2d09b011-d914-4b08-95a2-15a2fdcb8f62,1,0.6083499
68dabde1-6f53-41e7-a4bb-b6de57be5027,0,0.26210785
5ca3d7b4-8535-4792-983f-1e35f9b419db,0,0.0040543494
9eb662cc-2502-4003-a861-d659eb154d5b,0,0.10111176
6d39a588-d273-4d93-8fe1-852f01d8a68c,0,0.29421404
b9ce1455-4e10-4ca2-9adf-db4e7fde8032,0,0.056749787
1955629b-850b-4825-8b17-7fd92053d6dd,0,0.034391634
2c460c40-5570-4fad-80a5-f439ed8e3bc5,0,0.015379973
32396326-e534-4697-89d6-dfe71924493e,0,0.071195535
74c3caa8-3eb6-4e0b-9872-7c67e03e0eb8,0,0.3724061
1d0f1ae4-3599-431f-a8b9-50001a04ea0c,0,0.008250767
1e768396-cb41-4e4c-8089-1d3b24271bff,0,0.016047712
40b417b2-00f6-4540-9e10-5fd52c3bde91,0,0.14487343
c8c4be3d-4413-4e03-ac78-cff065e11017,0,0.2591707
f2f7024a-c517-4f2c-93f5-640915baf385,1,0.5763149
75cebd02-2344-4618-8fe4-5bdeb22eca62,1,0.7855055
24c56a5c-aec0-4efd-b439-3d453ef2be0a,0,0.0056606275
4045822e-2717-4ea2-b58c-e84b151781d4,1,0.6700375
1737b1cf-cf8d-40cd-b4ac-4cc6b0a49c1f,1,0.6317241
845f68c3-d661-43f5-b4b2-d443c530bdad,0,0.044895325
c6ac1bbb-2e54-41c7-9e42-24f113efb045,0,0.20749366
15d07d91-4622-4517-aec8-4cb1ffcc886b,0,0.0046672267
8c3b0eac-0065-405f-bacc-f080c7ccfbea,0,0.19071336
fb4ad1f1-8ea8-4172-8a31-3c980a7f6d02,0,0.12627825
c6567a88-3bb5-4c1a-9cfa-c78d1058a42d,0,0.23152895
14c7fcba-91ee-42ca-aae8-142b35e3e406,0,0.02648649
7b2848cb-4f5a-478f-9aa8-dded15afe0c6,0,0.004567035
84380b91-da91-4c06-a46b-34b97d9d516f,0,0.03230361
27088e4e-aec4-49e5-b974-cd7fa190ab4d,0,0.32437277
057c266f-3f5d-477d-9a6b-a8718ff801e5,0,0.02614517
7081643a-ef3b-438d-bc3a-639ab11bb699,0,0.17704855
7d57a43a-a241-45f1-9719-5470a1f99bfe,0,0.024671022
f23b79a1-c51c-42be-8818-632aab26c583,0,0.4380413
8c4a6d0e-36a4-4641-8d3e-1537dcaa792c,0,0.18486232
d9dfbc27-e691-4523-8dbb-037b882ddc65,0,0.079237595
ce285ac2-962b-4b02-b250-8eccb41b0850,0,0.13777642
f61cf891-c293-478c-9a2d-6f9f1b3f0337,0,0.38192144
7d0af2aa-f920-4903-ad29-91e0f3698afb,0,0.026655735
9f14ed9d-0ba1-41f2-b7d4-d894d20d3093,0,0.13605915
629329cb-2be5-40a0-9f13-c43f6176d2ae,1,0.7543555
3e43caea-634a-4b65-a001-16f1c96e378d,0,0.13537207
63dba2f3-f723-4ed4-a12a-fcb3d8beed1f,0,0.0026729247
f9aa0b54-278a-4ecc-b2a6-5b76bae7d760,1,0.94960666
f89fca66-8b02-4827-b7a3-e236eb7e5b94,1,0.8082599
ef1f8840-951f-4bda-85ea-2e8966dd8244,0,0.3216474
80b2b0e1-1860-4516-bbe0-c379397305b9,0,0.012306083
11a7ef56-5fbf-45e7-bf6f-338cfa91b4a1,0,0.22757563
8a7c4406-4b78-457d-80a1-91ae135ba4d9,0,0.06960576
4af39dc0-5f97-4cae-909c-dd2312f2ea97,0,0.0026290119
1505dcb3-c922-4ac4-b44c-22b0c8b87590,0,0.11932999
e3056fd4-603e-43e3-9304-92d41989d2fd,1,0.86552465
83a545a7-f5e0-4e79-b15f-a8f3fb48ae17,1,0.6696179
1e52cbcc-2215-493b-8c76-d7f7e5cef5a5,0,0.13131343
313b6377-e8a6-44b2-9587-1fa23e411a39,0,0.2144553
1ff0bd77-25e9-48db-bc6a-7e11b8d62b27,0,0.17817122
b42290bc-7b64-4996-95f9-aaa7d74bbee7,1,0.94143295
8b513496-1cf0-4143-b679-f85af9df67e9,1,0.798484
ce37226c-a686-4b45-abfe-8de43db1abcc,1,0.6160268
39baac35-29b2-438a-92f4-b438d8b0a2d7,1,0.7970107
e4ed7839-5c09-467c-92f8-9f0e00f19eda,1,0.8724433
ea945360-56d7-4822-9c51-475ffd2cd4d8,1,0.7501575
52189b22-f6cb-4db8-8ec7-6132a614e806,1,0.5216976
d18aa0d9-b5db-4b4e-aa90-109e860753ff,0,0.43821996
bde03beb-f69c-4c81-a6cb-5d8775222d72,0,0.11228942
e94de057-29e0-4d52-b5ca-a84c71983db9,1,0.60166126
f871d87f-d363-4459-8081-78944a16d478,0,0.16328359
a73c8ad8-a275-4ca6-9595-66eccce6ab44,0,0.010053826
c09d57e7-370d-468c-a4b2-9ab5856cf6d0,0,0.027690027
f43040f8-bccc-4723-99da-10d05c415540,0,0.086309165
f86ccba8-a772-4ccc-940e-5887dd7b177f,1,0.9416225
f85a2dac-c8da-40c1-94de-5bb188bd7d5b,1,0.74905074
7a48621e-b981-4521-a3da-2734e190f8d2,1,0.6814405
36434cfd-e5d5-4444-a62b-df7358ea522e,0,0.14206813
251bfcb9-094f-47be-a018-2621d024e3ae,1,0.7189613
35107a96-44b2-4426-b20c-7c188042c71f,0,0.47340053
b9f2c12e-bbf5-4121-a059-3a64d7db2320,0,0.031196373
b08fa435-9d10-4c94-910a-d0300a6f0c38,0,0.06268609
5546c3a7-7312-4ddf-8742-90053d53a784,0,0.009326952
ef8e20cf-3087-4dd1-b849-762d2d5cc173,1,0.7137215
3c8bf07e-b3af-458a-b757-be8e9a5a8f96,0,0.3784557
6477a064-4954-4051-8e49-b7a5d7750f03,1,0.6372824
b4763668-19c4-4c07-b4e2-894c83b1171d,0,0.45377582
b8363bea-17c7-4d1d-856c-cae9f580a9a7,0,0.2985393
0f7d9d9f-a446-4d00-84c6-24472631adf7,1,0.6822367
5dcfaad6-40aa-443f-94f8-9e5491b15ccb,1,0.8656986
4bfd8906-d6b1-4710-b38e-9a53748fe6f5,0,0.37940288
1f0ada4f-14a0-4ed7-919c-3d7cac70d28a,0,0.014714124
f0d34c04-004c-414d-9825-e7e71c7fd9db,0,0.2696908
159ae320-f4b7-40f9-b4b0-ff5632586ae8,0,0.03044807
a061bf2b-5d96-4115-a4c0-c45e3f72c8bb,1,0.7704845
b924b82f-5e64-427c-939e-c327a337002e,0,0.041608214
4cb82b64-30d9-4cf2-b100-c9279e0a47a7,0,0.08179884
7cf5a482-c035-46ad-a7e1-35de588dac81,0,0.095780954
f0648c3e-febb-4fa7-9d87-0a99f1b2fde0,0,0.044497844
25583f33-0a43-4874-8a3f-01d49371a64e,1,0.546352
e91a67f5-6ee6-4b1d-8039-ce37370879eb,0,0.012827697
2bbf7a2e-3623-4a12-84e9-a4dee94a3812,0,0.0281712
bc2614c8-1eb9-4328-bfc3-b6ce24b213b2,0,0.39967567
3e8c64b2-389e-40d6-bd64-fe1ff58bbbca,1,0.800973
95f5ac1c-3a9c-4a8b-ba0d-eccbdb241147,0,0.13390338
1f94a56f-2151-4130-b183-22cbcfdf469b,0,0.4457622
424d86be-a8b0-46b4-bd63-2804384e5e80,0,0.0033117034
8cfafdc5-1f17-42c6-8ca5-ea5de0376677,0,0.29143238
5653f113-fc9b-40da-8d58-999f236e2745,0,0.38265595
929ebd46-cca9-43a6-bfff-7b479c0f6317,0,0.05496208
fd0e71b9-b127-4c18-b192-e182d6266c3d,1,0.5319871
6e1a9f65-6cea-451e-b5ff-8db30d7bcab7,0,0.13550279
32403c45-7fb1-4298-8403-86b6c4ae1d3b,0,0.3591974
63e452f8-0cdb-40f6-898c-65319587f076,1,0.6575236
837912fc-3c88-442d-b3ec-5017fd65f28c,0,0.26566076
b70b0560-0b3b-4e1d-8594-3de2b453c626,0,0.09614599
ed20b5c9-dae6-4f9b-a10f-48c97a9b66a2,0,0.48284617
de08a730-d6fa-4f99-9554-d41ca47b0140,0,0.29197866
e2630be8-4a4e-42f8-bc42-8ef9731f26ec,0,0.033812243
08eb4212-5860-4c00-90b5-4a70d79b4ef1,0,0.01638633
3c4ae087-ba93-4535-9817-328f4a3f1b5a,1,0.7657275
b79d49c7-f618-48cd-90f1-92142b92c383,1,0.85311323
d90c2887-15a1-40ad-a3dd-52b85603febb,0,0.334431
49c4727b-344a-440c-8b28-89a1c7c1a282,0,0.15145157
1cc75f15-1a2b-4a79-9d69-816364eb41f7,1,0.75416636
e41fc489-1add-454e-a5e8-7421c484ed9a,0,0.4308482
1b41e234-abd7-4111-bbf0-4bd95a5f3e33,1,0.6856126
bda487d7-b391-4a9f-a06b-86841910949e,1,0.9179541
6b781078-a8f8-4b4b-9e0f-3888e9d95b97,0,0.0038815718
b07fe404-58ac-4d28-bc75-67792619ac24,0,0.13388759
16bb4b17-67bc-4c6b-af3f-e597f84782bf,0,0.37991753
7ba21002-94be-4a10-b84f-2847e3e65030,0,0.03786166
acf028ad-11bc-4c3f-b32a-168b25a611b7,0,0.22210012
b41cf14b-ddf2-4992-a068-9e22c8a4f8b9,0,0.06602756
0a4a1559-fb18-4522-aee5-44a82f0606d7,0,0.10260353
48d6646c-5800-4201-a6fa-1e5bab2a2dd1,0,0.18889515
25be5e46-e3a2-48fa-a318-3d89791efab8,0,0.4040549
10833f3e-4b93-45d3-af07-8180df383c86,1,0.5317412
5ef9fd0b-8d9f-43b7-a1fe-649bd5b1a215,0,0.0042415047
b936f33a-ac1c-4340-9a26-65ebfb7f27bc,0,0.026204076
ccced100-5c5a-4c46-ad69-eefc7f70a511,1,0.6194354
a66b7f69-a3b9-468c-aed5-d15a6f3d9667,0,0.034062672
7b363790-9704-48c5-853c-aa6a501b9f57,1,0.72943985
9ddd53a7-e2ff-4151-93a3-b8f42766a657,0,0.21713278
b3d0ee0e-9ee5-426c-b863-882e445e9c85,0,0.102270074
7f826ef6-9411-4e90-ae9b-1c1e83a42a31,1,0.81348354
530f9459-d9c0-40b5-b6fa-f08770b1ad87,1,0.5508588
ee86da07-2768-4a09-9c7c-091302341ab0,0,0.49965423
1e0a591a-98d2-4369-bfce-e89fde69651f,1,0.85236055
b1bb609b-b31e-408e-baff-6cc7e173b281,0,0.090841055
15a7ac4a-5a28-473c-acb2-8e5298ab7bfe,0,0.108999535
28eacee0-6578-4967-a91b-5d0f7677b0f2,0,0.10567229
c4d99934-29a4-4ba6-be89-ec8f05ea1826,1,0.6510375
a261af40-fa03-48f9-8c82-e4e66bdad56d,1,0.6218619
2577d756-40ba-4ac3-b3a7-94f61c41b082,0,0.42481372
bf93a899-00e7-4b50-9b94-0ba989ff27ce,0,0.010387564
331078b7-de70-477f-8e36-78406c079eb2,0,0.005947496
e9fd07ea-8502-4e32-b348-780b692135ad,0,0.12598237
b0ee9b94-5706-45b4-aa25-71cb9982ad07,0,0.2118956
0a988dda-db35-4303-bb63-805d185b58b5,1,0.8730408
e793ae63-5005-4896-a35c-a0bb89747893,1,0.9377157
69df4406-a093-4c78-a40d-1ad7e8a3d48f,1,0.8320476
ce77f316-e320-466f-b212-dd3b5824aba2,1,0.51144886
933f984d-0545-4248-92eb-65d1c131ed0c,1,0.7337013
97a46b4d-0cdc-48f4-b6b8-e99aa2bcfdf8,1,0.8349413
c5b1e8f7-9218-4155-a096-68c2510adab9,1,0.7881778
804a3524-bb2c-48cb-85fa-256d664b7832,0,0.3943542
7f8c4296-b8f4-4a62-bd95-7d3a5d59501f,1,0.5786318
1f8f467e-8f97-4cc3-8d80-dbe44939a25f,0,0.08537603
392d694e-1ac9-4095-ba5c-bdfeb33dc7c1,1,0.8739007
88af1f20-7c8f-45ef-871e-55e9ff951aa4,0,0.28729215
7f08ba88-95f6-4aa7-bd4a-16040b95f341,0,0.06737344
b627fad7-f79a-4ed2-9d4a-e1d926c7cc05,0,0.071959205
7bd65483-2319-4c9a-9c77-d5ef280e7fd5,1,0.50371784
015ed009-a599-44dd-90c0-1d07ff43530c,1,0.9661924
3229b60f-e95b-4dd4-ad53-b62bf97d6a6f,0,0.013128164
73f34d1d-2792-412f-aba2-a0d8c6324f38,1,0.79964983
dbb05140-8f33-452d-a4cd-72b9dcee2302,1,0.83270687
9e634d0c-59ad-4a05-951a-36e9bc420f4f,1,0.96699154
0a912d14-c2f4-478a-9694-ff01182b7025,0,0.19653746
22399519-f4cd-4673-b608-f6315dd4bf67,0,0.46322063
8e8981f6-b121-4850-88d4-efc22312fc24,1,0.6825798
2a2e7db8-9a19-4be1-a6ff-35bd9c6e0da2,1,0.8022785
0871cb01-698c-4055-8667-d7513c029627,0,0.038401667
09b4ff1f-db29-4b55-8e11-167fd6ae46be,0,0.40578592
eb1843d8-43de-420f-9792-96a875a0f89d,0,0.018493913
ee6eb981-9bae-4d68-96a5-df8e20fb2164,0,0.124667235
fd9ad832-1a89-4a9f-ade2-ebf4a55faef4,1,0.65479267
07cf2d11-cd34-444d-b8b2-1e8eb9a4bae2,0,0.36627075
2e107151-79b7-426f-a7c8-cc34e27be5f4,0,0.047486175
741eea28-edc4-42a6-b03a-481d65f97810,0,0.48886064
18d5cfa4-cd9d-40f0-b14a-71b52aecb135,0,0.16750509
cc8b7e3a-f872-43d2-a44b-6cc7227b1b22,0,0.03471098
f02e6b71-4628-442e-bc51-5f4d2b29062f,0,0.23468521
befc5dd5-6849-45f1-ae27-51c538d5e3c0,0,0.02780489
6d9a2c48-b798-4991-bccd-4a3cf38be27d,0,0.008598564
